codigo,nombre,hex,rgb,familia,subfamilia,url,imagen,temperatura,luminosidad,saturacion,nivel_luminosidad,nivel_saturacion,familia_visual,estilos_recomendados,ambientes_oficiales,ambientes_recomendados,combina_con,contrasta_con,sensacion_visual,descripcion_tecnica,descripcion_alba,superficies,texto_conocimiento
30GG 61/168,Brote de Hierbabuena,#ABD5C5,"171,213,197",Verde,,https://www.alba.com.ar/es/paletas-de-colores/brote-de-hierbabuena-30gg-61-168-1671686,imagenes/30GG61168.jpg,Cálido,6,4,Medio,Baja,Verdoso,Rústico;Mediterráneo,,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Verdoso cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,,,"Color Alba 30GG 61/168 — Brote de Hierbabuena. HEX #ABD5C5, RGB 171,213,197. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (6/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio."
71GY 65/301,Brote de Primavera,#ABDDAC,"171,221,172",Verde,,https://www.alba.com.ar/es/paletas-de-colores/brote-de-primavera-71gy-65-301-1672862,imagenes/71GY65301.jpg,Cálido,7,5,Alto,Media,Verdoso,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 71GY 65/301 — Brote de Primavera. HEX #ABDDAC, RGB 171,221,172. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
13GY 52/120,Brote de Trébol,#B9BFA7,"185,191,167",Verde,,https://www.alba.com.ar/es/paletas-de-colores/brote-de-trebol-13gy-52-120-3136965,imagenes/13GY52120.jpg,Neutro,6,2,Medio,Muy Baja,Gris frío,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Negro mate,Blanco;Crema;Verde oliva,Suave;Neutro;Elegante;Sobrio,Gris frío neutro de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,,,"Color Alba 13GY 52/120 — Brote de Trébol. HEX #B9BFA7, RGB 185,191,167. Familia oficial: Verde. Temperatura Neutro; luminosidad Medio (6/10); saturación Muy Baja (2/10). Familia visual: Gris frío. Sensación: Suave, Neutro, Elegante, Sobrio. Estilos: Contemporáneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Negro mate. Contrasta con: Blanco, Crema, Verde oliva. Gris frío neutro de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio."
10GY 64/065,Bruma Cristalina,#CFD0C2,"207,208,194",Verde,,https://www.alba.com.ar/es/paletas-de-colores/bruma-cristalina-10gy-64-065-1671166,imagenes/10GY64065.jpg,Cálido,7,2,Alto,Muy Baja,Gris cálido,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Gris cálido cálido de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,,,"Color Alba 10GY 64/065 — Bruma Cristalina. HEX #CFD0C2, RGB 207,208,194. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Muy Baja (2/10). Familia visual: Gris cálido. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Gris cálido cálido de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual."
50GY 75/122,Bruma Natural,#D5E2CB,"213,226,203",Verde,,https://www.alba.com.ar/es/paletas-de-colores/bruma-natural-50gy-75-122-1672271,imagenes/50GY75122.jpg,Cálido,8,4,Alto,Baja,Verdoso,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 50GY 75/122 — Bruma Natural. HEX #D5E2CB, RGB 213,226,203. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
30GY 83/107,Búzios,#E5EBD5,"229,235,213",Verde,,https://www.alba.com.ar/es/paletas-de-colores/buzios-30gy-83-107-1671738,imagenes/30GY83107.jpg,Cálido,8,4,Alto,Baja,Lima,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Lima cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 30GY 83/107 — Búzios. HEX #E5EBD5, RGB 229,235,213. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Lima. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Lima cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
50GY 13/306,Cactus Silvestre,#466A39,"70,106,57",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cactus-silvestre-50gy-13-306-1672241,imagenes/50GY13306.jpg,Cálido,2,4,Muy Bajo,Baja,Oliva,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Oliva cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,,,"Color Alba 50GY 13/306 — Cactus Silvestre. HEX #466A39, RGB 70,106,57. Familia oficial: Verde. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Baja (4/10). Familia visual: Oliva. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Oliva cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad."
30GG 18/450,Camino Verde,#008763,"0,135,99",Verde,,https://www.alba.com.ar/es/paletas-de-colores/camino-verde-30gg-18-450-1671665,imagenes/30GG18450.jpg,Frío,3,10,Bajo,Muy Alta,Verdoso,Industrial;Contemporáneo;Pop;Maximalista;Dramático,,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Profundo;Frío;Sereno;Alegre,Verdoso frío de luminosidad bajo (3/10) y saturación muy alta (10/10) que genera profundidad.,,,"Color Alba 30GG 18/450 — Camino Verde. HEX #008763, RGB 0,135,99. Familia oficial: Verde. Temperatura Frío; luminosidad Bajo (3/10); saturación Muy Alta (10/10). Familia visual: Verdoso. Sensación: Profundo, Frío, Sereno, Alegre. Estilos: Industrial, Contemporáneo, Pop, Maximalista, Dramático. Ambientes recomendados: Baño, Home office. Combina con: Blanco, Gris claro, Negro mate, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Terracota, Mostaza. Verdoso frío de luminosidad bajo (3/10) y saturación muy alta (10/10) que genera profundidad."
10GY 58/105,Campiñas Inglesas,#C6C8B3,"198,200,179",Verde,,https://www.alba.com.ar/es/paletas-de-colores/campinas-inglesas-10gy-58-105-1671165,imagenes/10GY58105.jpg,Cálido,6,2,Medio,Muy Baja,Gris cálido,Rústico;Mediterráneo,,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Sobrio,Gris cálido cálido de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,,,"Color Alba 10GY 58/105 — Campiñas Inglesas. HEX #C6C8B3, RGB 198,200,179. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (6/10); saturación Muy Baja (2/10). Familia visual: Gris cálido. Sensación: Suave, Cálido, Acogedor, Sobrio. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Gris cálido cálido de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio."
30GG 72/032,Campo Nublado,#D4DBD6,"212,219,214",Verde,,https://www.alba.com.ar/es/paletas-de-colores/campo-nublado-30gg-72-032-1671688,imagenes/30GG72032.jpg,Neutro,7,2,Alto,Muy Baja,Verdoso,Minimalista;Nórdico;Japandi,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Negro mate;Grafito;Verde oliva,Luminoso;Amplio;Neutro;Elegante,Verdoso neutro de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,,,"Color Alba 30GG 72/032 — Campo Nublado. HEX #D4DBD6, RGB 212,219,214. Familia oficial: Verde. Temperatura Neutro; luminosidad Alto (7/10); saturación Muy Baja (2/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Neutro, Elegante. Estilos: Minimalista, Nórdico, Japandi. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Negro mate. Contrasta con: Negro mate, Grafito, Verde oliva. Verdoso neutro de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual."
30GY 30/100,Campos de Otoño,#8C9381,"140,147,129",Verde,,https://www.alba.com.ar/es/paletas-de-colores/campos-de-otono-30gy-30-100-1671712,imagenes/30GY30100.jpg,Neutro,4,2,Bajo,Muy Baja,Oliva,Contemporáneo,,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Suave;Neutro;Elegante;Sobrio,Oliva neutro de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,,,"Color Alba 30GY 30/100 — Campos de Otoño. HEX #8C9381, RGB 140,147,129. Familia oficial: Verde. Temperatura Neutro; luminosidad Bajo (4/10); saturación Muy Baja (2/10). Familia visual: Oliva. Sensación: Suave, Neutro, Elegante, Sobrio. Estilos: Contemporáneo. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Negro mate, Blanco roto. Contrasta con: Blanco, Crema, Verde oliva. Oliva neutro de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio."
30GY 27/514,Campos Escoceses,#6D9736,"109,151,54",Verde,,https://www.alba.com.ar/es/paletas-de-colores/campos-escoceses-30gy-27-514-1671711,imagenes/30GY27514.jpg,Cálido,3,5,Bajo,Media,Lima,Dramático,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Lima cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,,,"Color Alba 30GY 27/514 — Campos Escoceses. HEX #6D9736, RGB 109,151,54. Familia oficial: Verde. Temperatura Cálido; luminosidad Bajo (3/10); saturación Media (5/10). Familia visual: Lima. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Lima cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad."
30GG 75/111,Canción de Lluvia,#C4E3D6,"196,227,214",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cancion-de-lluvia-30gg-75-111-1671692,imagenes/30GG75111.jpg,Cálido,7,4,Alto,Baja,Verdoso,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 30GG 75/111 — Canción de Lluvia. HEX #C4E3D6, RGB 196,227,214. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual."
83GY 33/173,Canto de Pavo Real,#7E9E84,"126,158,132",Verde,,https://www.alba.com.ar/es/paletas-de-colores/canto-de-pavo-real-83gy-33-173-3137226,imagenes/83GY33173.jpg,Neutro,4,2,Bajo,Muy Baja,Verdoso,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Suave;Neutro;Elegante;Sobrio,Verdoso neutro de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,,,"Color Alba 83GY 33/173 — Canto de Pavo Real. HEX #7E9E84, RGB 126,158,132. Familia oficial: Verde. Temperatura Neutro; luminosidad Bajo (4/10); saturación Muy Baja (2/10). Familia visual: Verdoso. Sensación: Suave, Neutro, Elegante, Sobrio. Estilos: Contemporáneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Negro mate, Blanco roto. Contrasta con: Blanco, Crema, Verde oliva. Verdoso neutro de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio."
85GY 10/193,Canto del Delta,#32583D,"50,88,61",Verde,,https://www.alba.com.ar/es/paletas-de-colores/canto-del-delta-85gy-10-193-1673043,imagenes/85GY10193.jpg,Cálido,2,3,Muy Bajo,Baja,Verdoso,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Sobrio,Verdoso cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,,,"Color Alba 85GY 10/193 — Canto del Delta. HEX #32583D, RGB 50,88,61. Familia oficial: Verde. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Profundo, Cálido, Acogedor, Sobrio. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad."
19GY 65/110,Caqui Pasional,#CED4BE,"206,212,190",Verde,,https://www.alba.com.ar/es/paletas-de-colores/caqui-pasional-19gy-65-110-1671426,imagenes/19GY65110.jpg,Cálido,7,3,Alto,Baja,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,,,"Color Alba 19GY 65/110 — Caqui Pasional. HEX #CED4BE, RGB 206,212,190. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Baja (3/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual."
94YY 83/072,Caramelo de Manzana,#E9EAD9,"233,234,217",Verde,,https://www.alba.com.ar/es/paletas-de-colores/caramelo-de-manzana-94yy-83-072-1673360,imagenes/94YY83072.jpg,Cálido,8,4,Alto,Baja,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 94YY 83/072 — Caramelo de Manzana. HEX #E9EAD9, RGB 233,234,217. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
50GY 83/060,Caramelo de Menta,#E3EBDD,"227,235,221",Verde,,https://www.alba.com.ar/es/paletas-de-colores/caramelo-de-menta-50gy-83-060-1672276,imagenes/50GY83060.jpg,Cálido,8,3,Alto,Baja,Verdoso,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual.,,,"Color Alba 50GY 83/060 — Caramelo de Menta. HEX #E3EBDD, RGB 227,235,221. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual."
10GG 17/239,Caricia Amazónica,#41795F,"65,121,95",Verde,,https://www.alba.com.ar/es/paletas-de-colores/caricia-amazonica-10gg-17-239-1671124,imagenes/10GG17239.jpg,Cálido,2,4,Muy Bajo,Baja,Verdoso,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Verdoso cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,,,"Color Alba 10GG 17/239 — Caricia Amazónica. HEX #41795F, RGB 65,121,95. Familia oficial: Verde. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad."
30GG 57/217,Carrusel,#95CFBA,"149,207,186",Verde,,https://www.alba.com.ar/es/paletas-de-colores/carrusel-30gg-57-217-1671683,imagenes/30GG57217.jpg,Cálido,6,4,Medio,Baja,Verdoso,Rústico;Mediterráneo,,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Verdoso cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,,,"Color Alba 30GG 57/217 — Carrusel. HEX #95CFBA, RGB 149,207,186. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (6/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio."
90GY 21/472,Casa del Árbol,#238E52,"35,142,82",Verde,,https://www.alba.com.ar/es/paletas-de-colores/casa-del-arbol-90gy-21-472-1673167,imagenes/90GY21472.jpg,Cálido,3,6,Bajo,Media,Verdoso,Dramático,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Verdoso cálido de luminosidad bajo (3/10) y saturación media (6/10) que genera profundidad.,,,"Color Alba 90GY 21/472 — Casa del Árbol. HEX #238E52, RGB 35,142,82. Familia oficial: Verde. Temperatura Cálido; luminosidad Bajo (3/10); saturación Media (6/10). Familia visual: Verdoso. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad bajo (3/10) y saturación media (6/10) que genera profundidad."
10GG 33/483,Cascadas del Bosque,#1CAD78,"28,173,120",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cascadas-del-bosque-10gg-33-483-1671130,imagenes/10GG33483.jpg,Cálido,4,7,Bajo,Alta,Verdoso,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Verdoso cálido de luminosidad bajo (4/10) y saturación alta (7/10) que equilibra el espacio.,,,"Color Alba 10GG 33/483 — Cascadas del Bosque. HEX #1CAD78, RGB 28,173,120. Familia oficial: Verde. Temperatura Cálido; luminosidad Bajo (4/10); saturación Alta (7/10). Familia visual: Verdoso. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad bajo (4/10) y saturación alta (7/10) que equilibra el espacio."
45GY 89/039,Casquete Polar,#EDF2E9,"237,242,233",Verde,,https://www.alba.com.ar/es/paletas-de-colores/casquete-polar-45gy-89-039-3137093,imagenes/45GY89039.jpg,Cálido,9,3,Muy Alto,Baja,Verdoso,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad muy alto (9/10) y saturación baja (3/10) que aporta amplitud visual.,,,"Color Alba 45GY 89/039 — Casquete Polar. HEX #EDF2E9, RGB 237,242,233. Familia oficial: Verde. Temperatura Cálido; luminosidad Muy Alto (9/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad muy alto (9/10) y saturación baja (3/10) que aporta amplitud visual."
90GY 48/234,Castillo de Duendes,#93C1A1,"147,193,161",Verde,,https://www.alba.com.ar/es/paletas-de-colores/castillo-de-duendes-90gy-48-234-1673178,imagenes/90GY48234.jpg,Cálido,5,3,Medio,Baja,Verdoso,Rústico;Mediterráneo,,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Sobrio,Verdoso cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio.,,,"Color Alba 90GY 48/234 — Castillo de Duendes. HEX #93C1A1, RGB 147,193,161. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (5/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Suave, Cálido, Acogedor, Sobrio. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio."
06GG 12/304,Caudal Verdoso,#086845,"8,104,69",Verde,,https://www.alba.com.ar/es/paletas-de-colores/caudal-verdoso-06gg-12-304-1671042,imagenes/06GG12304.jpg,Cálido,2,9,Muy Bajo,Muy Alta,Verdoso,Pop;Maximalista;Dramático,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Alegre,Verdoso cálido de luminosidad muy bajo (2/10) y saturación muy alta (9/10) que genera profundidad.,,,"Color Alba 06GG 12/304 — Caudal Verdoso. HEX #086845, RGB 8,104,69. Familia oficial: Verde. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Muy Alta (9/10). Familia visual: Verdoso. Sensación: Profundo, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista, Dramático. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad muy bajo (2/10) y saturación muy alta (9/10) que genera profundidad."
